400,-0.014907069376787737
401,0.0082536560041032
402,0.0009136966934970496
403,0.006974093857768249
404,-0.009113587802532162
405,0.005286583427581322
406,0.014957210366026794
407,0.0009636981838923608
408,0.0007334600807740665
409,0.01975212872164384
410,0.009765409734625094
411,0.005459689972440318
412,0.020240252126575896
413,-0.028066652812247156
414,-0.03758929970829903
415,-0.010979521242240295
416,-0.011787337309332768
417,0.00470862474121073
418,0.020640010405541212
419,0.022728709708908515
420,-0.014627155579226723
421,0.048033830226137844
422,0.013145298179557103
423,-0.008845946996636659
424,0.006241523520588372
425,-0.010084888835965596
426,0.03148493744889088
427,0.022119514681118786
428,-0.0009096536536857252
429,-0.00307710330795348
430,-0.010600071049309406
431,0.03020537675844908
432,0.006033712760931795
433,-0.016220692356642342
434,0.019730583980403026
435,0.01539338059465165
436,0.026662139562634385
437,0.0030293277102990263
438,0.034459151910278846
439,0.025963715824977987
440,0.006653145125685201
441,0.026687317053181895
442,0.04809363443065637
443,0.01606348998744323
444,0.008261100905543831
445,0.028424153798367525
446,0.05630968344600858
447,0.022325283961641983
448,0.05500077083196539
449,0.03984181507307616
450,0.03440178440179883
451,0.07835371676277064
452,0.053506869930394184
453,0.011867059823572425
454,0.05092372505648823
455,0.061921522615390905
456,0.07697316408027002
457,0.08400816431508489
458,0.11087051319702756
459,0.06083565608146222
460,0.09812693477677442
461,0.08228726761124443
462,0.07121355437000557
463,0.08758074623681467
464,0.11026866335186354
465,0.11351085512902266
466,0.11153076719100959
467,0.1260237572493437
468,0.14407166092179804
469,0.12528669388046523
470,0.12076641673398782
471,0.10601988678854993
472,0.16502486356865723
473,0.13500268437614166
474,0.17156103765061598
475,0.159948283301142
476,0.1479044911423766
477,0.1722235032356127
478,0.18564119032503668
479,0.16731000482178426
480,0.22375371951858608
481,0.20571921773797808
482,0.18761052220174088
483,0.1802681522271752
484,0.2187928987910767
485,0.20086757568423375
486,0.22619235234541102
487,0.2525379147228449
488,0.2607975471547816
489,0.24800629650732467
490,0.26738566605457287
491,0.252550177552794
492,0.33195021109429645
493,0.27884608786803855
494,0.30642015740509837
495,0.31571030951378054
496,0.35316041549092686
497,0.35023055868377434
498,0.3826143578348164
499,0.3676698723231742
500,0.3582737522796265
501,0.40695820835454405
502,0.42093845955006143
503,0.39640269053483745
504,0.4143276201320569
505,0.4888945129736118
506,0.5077976910321487
507,0.5111726477206073
508,0.47964534574898426
509,0.5243353742943596
510,0.4990147061123318
511,0.5228198997913446
512,0.5595533010847248
513,0.5348609511726926
514,0.5752510050085986
515,0.5875557520043343
516,0.6015238861792801
517,0.5881684634701666
518,0.6406878519717966
519,0.6660632768409248
520,0.6278321712065771
521,0.6741416072959021
522,0.6624582281502467
523,0.6881687315185978
524,0.7351991729402335
525,0.735853215500872
526,0.7654185330625594
527,0.7401488653038101
528,0.7696860712589043
529,0.7908360016656646
530,0.7903735195347819
531,0.8160677759063356
532,0.8410318265036806
533,0.8164586237940931
534,0.8473391737387744
535,0.8549833625309472
536,0.8823444590654961
537,0.9037603957880831
538,0.8778612045020309
539,0.9305568112634761
540,0.8807516771106145
541,0.9232175821204379
542,0.9578474644734541
543,0.9461228875566586
544,0.9954264049091482
545,0.9835975718967562
546,0.9643155850396173
547,0.9694015185601272
548,1.0162052713201242
549,1.0409122251610325
550,1.0381060129937159
551,1.0137414227910015
552,1.0137396413555677
553,1.0760572515833395
554,1.0398907004358326
555,1.0574554226552586
556,1.1099761105236006
557,1.0490337948823913
558,1.0673471872663263
559,1.0669380863740028
560,1.0897820362118902
561,1.1205987295939424
562,1.0853418216733708
563,1.1228141989778662
564,1.109221926359726
565,1.0638571024951662
566,1.166136274255182
567,1.1187126882733067
568,1.1222710425090308
569,1.093665199124533
570,1.1029703750223334
571,1.1270858433128017
572,1.1304852746119078
573,1.1235881137103798
574,1.116199485561471
575,1.1435279203260138
576,1.162800087436354
577,1.1544413454635212
578,1.121272263298031
579,1.132587623303458
580,1.122193899682473
581,1.0947507525154379
582,1.1191858871417684
583,1.135390236707292
584,1.1084788449717333
585,1.1287493043807506
586,1.1012874571974347
587,1.0894647904274586
588,1.0983288027364488
589,1.074376035783716
590,1.0847519695653902
591,1.0747670527431485
592,1.0860977569971217
593,1.1083261306397587
594,1.0760261599829084
